backers_count,final_status,amount,time_to_achieve,completion_before_deadline
35,0,5000.0,0,1
49,1,3000.0,1,1
80,0,2000.0,0,1
106,1,9000.0,11,1
15,1,400.0,6,1
6,0,12500.0,1,1
25,0,1000.0,0,1
247,1,12000.0,6,1
4,0,4000.0,61,1
81,0,10000.0,1,1
5,0,2100.0,29,1
17,1,10000.0,20,1
31,0,5000.0,76,1
43,1,2000.0,1,1
142,0,15000.0,1,1
50,0,4500.0,0,1
4,0,600.0,16,1
4,0,2500.0,12,1
51,1,1250.0,3,1
31,0,18000.0,1,1
106,1,2000.0,45,1
3,1,300.0,1,1
9,0,3000.0,1,1
25,0,2000.0,1,1
43,1,3000.0,2,1
1,0,15000.0,26,1
160,1,5000.0,9,1
1,0,450.0,0,1
46,1,3000.0,24,1
15,0,6750.0,3,1
0,0,2500.0,0,1
27,0,1500.0,0,1
5,0,600.0,0,1
18,1,1000.0,5,1
95,0,12000.0,14,1
83,1,2500.0,25,1
30,0,7000.0,0,1
0,0,3500.0,90,1
18,0,15000.0,30,1
13,0,3200.0,4,1
2,0,4500.0,0,1
83,1,10000.0,0,1
22,1,500.0,0,1
59,1,20.0,0,1
15,0,2000.0,0,1
63,1,3720.0,35,1
4,0,2200.0,6,1
13,1,2500.0,4,1
23,1,2500.0,0,1
63,1,1000.0,1,1
2,0,1600.0,0,1
17,0,2500.0,0,1
28,1,5000.0,246,1
24,0,2500.0,12,1
37,1,500.0,15,1
10,0,8000.0,0,1
43,1,2000.0,13,1
3,0,250000.0,1,1
46,0,10000.0,9,1
64,1,2000.0,13,1
105,0,10000.0,1,1
24,0,2000.0,12,1
66,1,15000.0,1,1
62,1,8000.0,0,1
65,1,2000.0,0,1
40,1,300.0,1,1
25,0,5000.0,15,1
21,0,60000.0,2,1
355,1,10000.0,99,1
68,0,2500.0,1,1
176,1,9000.0,2,1
48,1,2222.21,23,1
40,0,8500.0,14,1
182,0,15000.0,6,1
59,0,8750.0,27,1
56,0,5000.0,27,1
0,0,4800.0,2,1
0,0,12400.0,4,1
25,0,1500.0,3,1
8,0,2000.0,16,1
54,1,3500.0,15,1
139,1,11750.0,17,1
86,0,3500.0,1,1
11,1,1500.0,2,1
0,0,1500.0,1,1
13,0,800.0,1,1
87,1,2500.0,0,1
0,0,750.0,0,1
3,0,2750.0,5,1
2,0,8000.0,0,1
39,1,1500.0,5,1
264,1,25000.0,11,1
18,0,8000.0,16,1
21,0,1500.0,1,1
167,0,65000.0,0,1
20,0,600.0,1,1
28,0,5000.0,4,1
6,0,5000.0,0,1
55,1,3000.0,0,1
41,1,1500.0,0,1
15,0,5000.0,6,1
26,0,18000.0,48,1
11,1,500.0,0,1
0,0,5000.0,0,1
46,1,3000.0,0,1
32,1,2000.0,3,1
4,0,2500.0,0,1
23,1,500.0,5,1
0,0,500.0,0,1
1,0,4000.0,0,1
13,0,1000.0,0,1
121,1,5000.0,0,1
22,0,1000.0,0,1
1,0,900.0,0,1
110,0,10000.0,0,1
4,0,1800.0,9,1
54,1,3000.0,0,1
66,0,5000.0,0,1
43,1,2000.0,1,1
0,0,4750.0,0,1
1,0,1200.0,0,1
3,0,2500.0,0,1
0,0,500.0,1,1
22,0,2500.0,5,1
165,0,6000.0,2,1
67,1,2500.0,0,1
43,1,4200.0,13,1
1,0,1000.0,6,1
14,0,5000.0,4,1
39,0,700.0,0,1
48,0,2000.0,7,1
81,0,9000.0,15,1
2,0,2000.0,1,1
7,0,4000.0,2,1
20,0,5000.0,3,1
140,1,8000.0,2,1
0,0,5000.0,0,1
39,1,1500.0,8,1
9,1,100.0,1,1
22,0,7500.0,3,1
102,1,5000.0,17,1
24,0,5000.0,6,1
2,0,13000.0,9,1
2,0,2500.0,1,1
0,0,5000.0,0,1
42,0,7000.0,10,1
49,0,6000.0,0,1
13,0,2000.0,0,1
0,0,100.0,0,1
6,0,7500.0,4,1
24,0,4800.0,0,1
0,0,3000.0,5,1
0,0,2000.0,1,1
66,1,10000.0,4,1
116,1,6000.0,26,1
9,0,7000.0,2,1
53,0,3000.0,6,1
356,1,12500.0,191,1
1,0,2500.0,0,1
68,1,4000.0,46,1
43,1,2000.0,9,1
4,0,2500.0,1,1
35,0,3000.0,6,1
8,0,5000.0,4,1
67,1,1500.0,1,1
77,1,12000.0,7,1
122,0,8000.0,10,1
38,1,1725.0,1,1
3,0,500.0,8,1
21,0,750.0,70,1
15,0,1500.0,33,1
11,0,2000.0,19,1
64,0,6000.0,1,1
100,1,3000.0,5,1
0,0,10000.0,0,1
27,0,2000.0,13,1
90,1,2750.0,8,1
48,0,5000.0,1,1
13,0,5000.0,0,1
64,1,3400.0,1,1
4,0,800.0,1,1
13,0,2000.0,0,1
0,0,500.0,0,1
160,1,10000.0,8,1
20,1,500.0,1,1
5,0,8000.0,0,1
0,0,3000.0,0,1
75,1,4000.0,0,1
0,0,2000.0,1,1
0,0,150.0,3,1
21,1,700.0,13,1
60,0,4000.0,34,1
12,0,2000.0,0,1
4,0,5000.0,16,1
22,0,10000.0,2,1
3,0,1250.0,7,1
1,0,2905.1,0,1
3,0,300.0,0,1
50,1,1000.0,7,1
24,0,1200.0,23,1
11,0,9500.0,9,1
4,0,5000.0,1,1
7,0,1500.0,2,1
0,0,10000.0,18,1
6479,1,10000.0,5,1
1,0,2750.0,1,1
3,0,3500.0,0,1
37,0,3000.0,3,1
3,0,3200.0,6,1
2,0,5000.0,0,1
70,1,1750.0,2,1
38,1,1500.0,4,1
34,0,3440.0,1,1
3,0,5000.0,0,1
0,0,1500.0,0,1
68,0,6000.0,2,1
3,0,25000.0,0,1
0,0,3000.0,3,1
8,1,300.0,1,1
29,0,3800.0,1,1
9,0,1400.0,0,1
0,0,7500.0,2,1
7,0,5700.0,34,1
7,0,2200.0,1,1
228,1,5000.0,9,1
10,1,200.0,0,1
61,0,5000.0,4,1
75,0,5000.0,20,1
2,0,150000.0,162,1
19,0,15000.0,41,1
21,1,2500.0,1,1
72,0,3000.0,12,1
40,0,1000.0,47,1
35,0,4000.0,35,1
6,0,5000.0,4,1
1,0,1800.0,0,1
1,0,60000.0,0,1
32,1,800.0,1,1
32,1,1000.0,6,1
5,0,6000.0,37,1
43,0,18000.0,5,1
85,1,3500.0,8,1
0,0,20000.0,16,1
5,0,2500.0,7,1
45,0,1500.0,5,1
84,1,5000.0,6,1
27,0,1000.0,15,1
2,0,15000.0,6,1
4,0,10000.0,0,1
8,0,350.0,1,1
11,0,7000.0,0,1
41,1,2500.0,68,1
17,0,3000.0,0,1
3,0,5000.0,25,1
61,1,600.0,0,1
91,0,2800.0,22,1
43,1,3000.0,6,1
2,0,5500.0,3,1
125,1,10000.0,47,1
18,0,7500.0,38,1
181,1,6000.0,0,1
0,0,3500.0,0,1
57,1,500.0,1,1
62,1,825.0,1,1
20,1,3000.0,2,1
44,1,1400.0,1,1
28,1,2000.0,0,1
2,0,15000.0,4,1
0,0,5500.0,0,1
0,0,1000.0,5,1
9,0,4000.0,0,1
15,0,9600.0,0,1
168,1,15000.0,22,1
89,1,2500.0,64,1
19,0,35000.0,2,1
136,0,14000.0,8,1
49,0,6000.0,61,1
79,1,2500.0,0,1
20,0,600.0,4,1
66,1,2500.0,2,1
104,0,7500.0,4,1
55,1,5000.0,7,1
37,1,2000.0,36,1
12,0,3300.0,0,1
72,0,6850.0,7,1
18,0,1500.15,5,1
13,1,1500.0,1,1
1,0,1500.0,0,1
63,0,10000.0,12,1
202,1,10000.0,27,1
95,1,2500.0,5,1
12,0,10000.0,8,1
90,1,4500.0,1,1
47,0,10000.0,9,1
0,0,15000.0,4,1
375,1,15000.0,0,1
0,0,5000.0,1,1
7,0,1200.0,0,1
0,0,10000.0,0,1
4,0,2000.0,0,1
75,1,5000.0,225,1
1,0,20000.0,1,1
101,1,3000.0,2,1
16,1,500.0,0,1
108,1,8500.0,1,1
48,1,4000.0,0,1
22,0,5600.0,5,1
2,0,5000.0,31,1
1,0,5000.0,9,1
10,0,10000.0,35,1
29,1,600.0,1,1
46,1,1500.0,5,1
5,0,1000.0,0,1
26,0,2468.0,1,1
6,1,300.0,175,1
1,0,250.0,0,1
45,1,1500.0,2,1
68,0,7000.0,7,1
43,0,4500.0,1,1
25,0,5000.0,21,1
1,0,7500.0,0,1
11,1,800.0,3,1
5,0,3000.0,7,1
0,0,1500.0,0,1
50,1,2000.0,13,1
3,0,2500.0,0,1
142,1,3200.0,12,1
74,1,7000.0,3,1
0,0,3000.0,1,1
33,1,500.0,0,1
3,0,350.0,1,1
156,1,6000.0,37,1
17,0,6000.0,1,1
5,0,1000.0,2,1
58,0,7000.0,35,1
51,0,3200.0,5,1
3,0,8000.0,1,1
29,0,10000.0,0,1
21,1,700.0,2,1
164,1,8700.0,0,1
31,0,5000.0,13,1
17,0,30000.0,3,1
33,1,5000.0,22,1
0,0,3000.0,0,1
27,0,3000.0,0,1
22,1,1810.0,0,1
26,1,3500.0,191,1
166,1,11000.0,31,1
0,0,6500.0,4,1
6,0,1500.0,2,1
0,0,3000.0,17,1
8,0,8000.0,2,1
52,1,2000.0,6,1
1,0,800.0,34,1
34,1,2100.0,20,1
115,1,4999.99,2,1
8,0,2000.0,3,1
24,0,2526.0,12,1
9,0,6000.0,2,1
2,0,4500.0,15,1
3,0,1500.0,4,1
36,1,4000.0,0,1
20,0,20000.0,0,1
6,0,375.0,0,1
28,1,1000.0,18,1
11,0,2000.0,1,1
72,0,3000.0,5,1
377,1,33000.0,20,1
2,0,10000.0,1,1
26,0,6500.0,0,1
87,1,7450.0,0,1
3,0,2600.0,0,1
3,0,5000.0,0,1
85,1,4600.0,28,1
25,1,1500.0,7,1
71,1,2500.0,0,1
5,0,8500.0,0,1
51,1,1000.0,50,1
7,0,2500.0,1,1
2,0,7500.0,1,1
81,0,2500.0,0,1
244,1,20000.0,6,1
1,0,767.0,0,1
97,1,2200.0,16,1
66,1,3800.0,12,1
6,0,3000.0,0,1
67,1,3700.0,1,1
24,0,1200.0,3,1
10,0,1200.0,0,1
30,0,6000.0,2,1
42,1,2500.0,30,1
36,0,3000.0,1,1
233,1,10000.0,16,1
9,1,1000.0,8,1
3,0,5000.0,0,1
53,1,2000.0,0,1
26,1,1000.0,7,1
0,0,7500.0,0,1
23,0,10000.0,1,1
0,0,7500.0,0,1
7,0,2000.0,4,1
13,0,1600.0,4,1
0,0,2200.0,0,1
43,1,2000.0,2,1
5,0,900.0,0,1
40,0,7500.0,1,1
1,0,2050.0,1,1
10,0,2500.0,16,1
78,1,6000.0,21,1
39,0,4500.0,1,1
0,0,20000.0,0,1
23,0,1000.0,7,1
37,1,5000.0,0,1
48,0,3000.0,0,1
19,1,2000.0,0,1
0,0,2600.0,0,1
31,1,400.0,3,1
0,0,15000.0,1,1
3,0,6000.0,2,1
20,0,6500.0,1,1
23,1,350.0,1,1
14,1,1300.0,29,1
0,0,15000.0,20,1
0,0,2500.0,0,1
1,0,10000.0,0,1
334,0,10000.0,0,1
10,0,6000.0,0,1
45,0,5000.0,0,1
6,0,8400.0,12,1
265,1,15000.0,1,1
118,1,7500.0,4,1
0,0,600.0,17,1
12,0,3200.0,0,1
12,0,10000.0,0,1
88,0,5000.0,34,1
25,0,15000.0,8,1
74,0,5000.0,1,1
0,0,4000.0,1,1
61,0,6000.0,16,1
13,0,3000.0,6,1
102,1,6000.0,7,1
297,1,15000.0,0,1
10,0,25000.0,1,1
82,0,3000.0,1,1
0,0,10000.0,0,1
0,0,10000.0,0,1
45,0,3000.0,2,1
0,0,3500.0,34,1
114,1,5000.0,1,1
25,1,2000.0,13,1
27,1,500.0,175,1
8,0,700.0,1,1
5,0,6000.0,0,1
0,0,15000.0,2,1
4,1,50.0,11,1
62,0,3000.0,0,1
7,0,10000.0,0,1
0,0,2000.0,6,1
2,0,1800.0,9,1
1,0,5000.0,5,1
51,1,3000.0,10,1
61,1,500.0,0,1
16,0,5000.0,2,1
6,0,300.0,0,1
56,1,4000.0,5,1
52,1,2500.0,8,1
1,0,500.0,0,1
42,1,2500.0,6,1
96,1,3000.0,3,1
2,0,20000.0,7,1
6,0,5250.0,3,1
80,1,20000.0,2,1
5,0,7500.0,1,1
0,0,4295.0,0,1
0,0,1000.0,1,1
0,0,4275.0,1,1
6,0,1450.0,1,1
2,0,3000.0,13,1
0,0,3000.0,39,1
38,0,1500.0,48,1
7,0,3500.0,0,1
96,1,1000.0,16,1
1,0,500.0,1,1
0,0,2500.0,2,1
25,0,2500.0,6,1
8,0,1200.0,12,1
45,0,10000.0,26,1
260,1,10000.0,4,1
81,1,5000.0,7,1
59,1,5000.0,61,1
3,0,500.0,22,1
128,0,12000.0,5,1
26,1,50.0,4,1
72,0,10000.0,1,1
29,1,700.0,11,1
120,1,3500.0,8,1
10,0,7500.0,19,1
1,0,2000.0,0,1
20,0,2000.0,0,1
107,0,5000.0,15,1
7,0,5000.0,0,1
62,0,6000.0,6,1
34,1,2000.0,6,1
49,0,5000.0,1,1
34,1,1500.0,2,1
37,1,3750.0,63,1
1,0,2000.0,2,1
16,0,10000.0,6,1
6,0,6000.0,0,1
41,0,2100.0,0,1
49,1,2000.0,36,1
0,0,1000.0,0,1
54,0,4000.0,13,1
32,0,5000.0,0,1
31,1,888.0,0,1
79,1,6000.0,2,1
0,0,9000.0,1,1
44,0,5000.0,6,1
102,1,1800.0,29,1
86,1,3500.0,1,1
64,0,6000.0,7,1
35,0,4030.0,24,1
148,1,8000.0,2,1
6,0,5000.0,0,1
94,0,6000.0,58,1
4,0,75000.0,0,1
19,1,2000.0,0,1
31,1,600.0,1,1
0,0,5300.0,0,1
145,1,5000.0,11,1
3,0,7000.0,5,1
58,0,2000.0,2,1
12,0,1200.0,0,1
13,1,375.0,14,1
2,0,5000.0,12,1
56,1,3500.0,11,1
0,0,2000.0,1,1
22,1,7500.0,2,1
25,0,2500.0,9,1
35,0,10000.0,10,1
3,0,7000.0,0,1
76,0,7500.0,3,1
61,1,7500.0,0,1
0,0,10000.0,35,1
0,0,2000.0,0,1
43,0,6500.0,37,1
0,0,300.0,6,1
12,1,860.0,8,1
39,1,1500.0,131,1
3,0,2000.0,5,1
0,0,500.0,0,1
40,0,10000.0,11,1
3,0,600.0,5,1
77,0,5000.0,0,1
14,0,3300.0,0,1
26,1,10000.0,0,1
87,1,3500.0,1,1
1,0,10000.0,0,1
44,1,2500.0,20,1
21,1,2000.0,0,1
2,0,7500.0,33,1
93,0,10000.0,18,1
88,1,10000.0,20,1
13,1,500.0,0,1
45,0,5000.0,95,1
18,0,3500.0,1,1
35,0,7000.0,15,1
27,0,2500.0,31,1
1,0,1800.0,0,1
6,0,4000.0,0,1
1,0,5500.0,0,1
20,0,2000.0,1,1
0,0,2500.0,7,1
1,0,120000.0,1,1
25,1,1435.0,0,1
9,1,600.0,0,1
0,0,3000.0,1,1
0,0,20000.0,1,1
101,0,10500.0,25,1
18,0,10000.0,0,1
14,0,3200.0,0,1
31,1,1000.0,4,1
71,1,4000.0,0,1
45,1,1900.0,14,1
16,1,1500.0,19,1
0,0,1000.0,16,1
49,1,4000.0,1,1
1,0,3000.0,7,1
17,0,2000.0,5,1
46,0,2700.0,8,1
11,0,6500.0,0,1
2,0,17500.0,6,1
6,0,1750.0,1,1
52,0,4000.0,1,1
73,0,8000.0,0,1
1,0,5000.0,68,1
11,0,2200.0,2,1
63,1,2250.0,2,1
4,0,500.0,0,1
10,0,3000.0,9,1
42,1,3000.0,1,1
89,1,3500.0,6,1
23,1,800.0,0,1
13,1,1000.0,5,1
72,1,12500.0,0,1
28,0,6400.0,7,1
9,0,10000.0,7,1
5,0,1000.0,0,1
13,0,30000.0,19,1
0,0,5000.0,0,1
21,0,1200.0,0,1
0,0,777.0,1,1
113,1,6400.0,22,1
5,0,2000.0,1,1
25,1,1000.0,0,1
235,1,10000.0,2,1
2,0,12000.0,8,1
25,0,13000.0,0,1
0,0,2500.0,1,1
14,0,3000.0,3,1
21,0,275.0,1,1
23,1,10000.0,1,1
1,0,1600.0,0,1
28,0,1000.0,0,1
0,0,1500.0,16,1
87,1,8000.0,11,1
0,0,5000.0,2,1
97,1,5386.0,5,1
42,0,50000.0,1,1
1,0,10000.0,4,1
2,0,2000.0,0,1
59,0,12000.0,3,1
7,0,2000.0,0,1
4,0,7500.0,0,1
47,0,12000.0,32,1
15,0,7000.0,0,1
8,0,5400.0,3,1
27,1,900.0,0,1
37,0,2500.0,1,1
0,0,5000.0,3,1
0,0,17000.0,1,1
43,1,10000.0,25,1
35,0,5000.0,5,1
1,0,5600.0,2,1
61,0,8500.0,8,1
5,0,2000.0,4,1
6,0,8000.0,5,1
0,0,16500.0,0,1
63,1,3000.0,4,1
14,0,20000.0,18,1
120,1,10000.0,1,1
8,0,5000.0,16,1
2,0,5000.0,3,1
159,1,8000.0,20,1
66,1,4000.0,0,1
4,0,1250.0,8,1
29,0,4000.0,10,1
2,0,7000.0,0,1
52,1,1500.0,25,1
42,1,2000.0,3,1
0,0,5362.69,3,1
19,0,500.0,2,1
30,0,5000.0,11,1
5,0,1250.0,0,1
224,0,35000.0,13,1
2,0,3000.0,0,1
36,0,2500.0,0,1
28,0,3000.0,2,1
15,0,2500.0,0,1
37,1,3600.0,5,1
109,1,4000.0,0,1
33,1,2000.0,19,1
8,0,3000.0,5,1
28,1,1000.0,0,1
64,1,2000.0,1,0
22,0,700.0,1,1
24,0,3500.0,4,1
48,1,2500.0,0,1
0,0,15000.0,0,1
15,0,1500.0,1,1
37,0,7000.0,6,1
2,0,3500.0,5,1
0,0,15000.0,0,1
13,0,1500.0,0,1
158,1,6000.0,108,1
23,0,2000.0,1,1
47,1,1750.0,5,1
0,0,5000.0,1,1
6,0,10000.0,6,1
8,0,500.0,0,1
16,0,3500.0,1,1
23,1,5000.0,0,1
169,1,15000.0,78,1
1,0,420.0,0,1
72,1,15000.0,7,1
0,0,2700.0,1,1
0,0,7000.0,1,1
6,0,2000.0,3,1
2,0,5300.0,5,1
1,0,2500.0,1,1
59,1,3150.0,1,1
4,0,1000.0,1,1
22,0,700.0,0,1
0,0,9600.0,1,1
66,1,1800.0,21,1
62,1,3000.0,0,1
96,1,5000.0,20,1
57,0,3000.0,19,1
48,0,3500.0,1,1
54,1,2000.0,2,1
0,0,9000.0,1,1
23,0,2500.0,3,1
110,0,10000.0,0,1
119,0,8000.0,30,1
2,0,5000.0,0,1
1,0,7500.0,2,1
0,0,5000.0,0,1
19,0,2000.0,5,1
14,1,1000.0,0,1
62,0,3000.0,3,1
5,0,2300.0,1,1
41,0,25000.0,17,1
32,0,25000.0,3,1
60,0,6500.0,36,1
185,0,17000.0,1,1
2,0,5000.0,0,1
45,1,3000.0,37,1
90,0,12000.0,7,1
13,0,3500.0,1,0
102,0,8000.0,49,1
28,0,2400.0,0,1
4,0,3000.0,6,1
107,1,2000.0,0,1
44,0,10000.0,15,1
5,0,3500.0,1,1
85,0,8000.0,20,1
9,0,6300.0,1,1
14,1,1400.0,3,1
0,0,3600.0,1,1
6,0,5000.0,46,1
96,1,3000.0,8,1
21,1,700.0,1,1
7,0,10000.0,21,1
14,1,1000.0,0,1
54,1,2500.0,9,1
10,0,1200.0,8,1
8,0,3500.0,4,1
8,0,5000.0,0,1
50,0,5000.0,4,1
21,1,800.0,0,1
74,1,4000.0,33,1
89,1,6500.0,20,1
0,0,1200.0,12,1
54,0,8000.0,13,0
0,0,950.0,8,1
67,1,1995.0,5,1
2,0,2000.0,6,1
24,1,1850.0,28,1
65,0,3000.0,14,1
108,0,5000.0,3,1
2,0,5000.0,0,1
41,1,2500.0,0,1
3,0,1900.0,19,1
16,1,1000.0,35,1
10,0,3000.0,0,1
81,0,2500.0,1,1
2,0,1150.0,0,1
14,0,1500.0,26,1
0,0,5000.0,1,1
8,0,325.0,0,1
42,1,7500.0,6,1
128,1,6000.0,0,1
47,0,6250.0,8,1
6,0,10000.0,0,1
11,0,3500.0,20,1
3,0,5000.0,0,1
102,1,4000.0,7,1
66,1,5000.0,13,1
0,0,6500.0,6,1
97,1,2500.0,12,1
1,0,15000.0,0,1
0,0,15000.0,0,1
83,1,5000.0,57,1
0,0,10000.0,0,1
28,1,1000.0,6,1
27,1,1200.0,0,1
7,0,2500.0,7,1
175,1,7000.0,74,1
34,1,1000.0,3,1
0,0,4500.0,1,1
0,0,750.0,2,1
0,0,1000.0,1,1
25,1,1800.0,7,1
5,0,5000.0,13,1
44,1,3330.0,0,1
49,0,2000.0,12,1
4,0,5200.0,2,1
49,1,2500.0,1,1
23,1,900.0,0,1
2,0,2000.0,0,1
0,0,4000.0,8,1
0,0,3500.0,4,1
9,0,10000.0,0,1
10,0,1000.0,1,1
52,1,5000.0,1,1
18,0,2000.0,1,1
43,1,3000.0,21,1
50,0,5000.0,14,1
0,0,4000.0,6,1
45,1,3500.0,30,1
15,1,750.0,0,1
9,0,7500.0,0,1
78,1,3850.0,0,1
119,0,7500.0,67,1
7,0,10000.0,7,1
17,0,10000.0,1,1
8,0,3900.0,0,1
55,1,4000.0,9,1
23,1,1000.0,0,1
135,1,20000.0,16,1
4,0,3000.0,0,1
17,1,500.0,190,1
7,0,5000.0,0,1
48,1,2000.0,1,1
36,1,3480.0,16,1
38,0,5000.0,7,1
3,0,10000.0,1,1
123,0,48000.0,8,1
137,1,10000.0,23,1
15,0,1075.0,11,1
1,0,2500.0,0,1
27,0,2000.0,1,1
39,0,3000.0,17,1
25,0,5000.0,2,1
32,1,2500.0,2,1
45,1,1100.0,1,1
1,0,100.0,1,1
24,1,600.0,0,1
1,0,750.0,9,1
27,0,8000.0,1,1
10,0,10000.0,113,1
1,0,12000.0,25,1
32,0,1000.0,0,1
166,0,10000.0,6,1
12,0,750.0,0,1
87,0,9500.0,27,1
0,0,4700.0,89,1
204,1,10000.0,3,1
90,0,5500.0,0,1
223,0,15000.0,5,1
227,0,12000.0,19,1
0,0,4000.0,0,1
22,0,3000.0,12,1
123,0,10000.0,40,1
15,0,2000.0,3,1
11,0,4000.0,3,1
1,0,1500.0,5,1
38,0,2750.0,15,1
7,0,1000.0,63,1
0,0,5000.0,1,0
9,0,1500.0,84,1
18,0,6450.0,49,1
77,1,3000.0,0,1
9,0,3000.0,3,1
0,0,500.0,0,1
19,0,4000.0,5,1
59,0,2500.0,4,1
20,1,1142.5,5,1
6,0,4500.0,5,1
16,0,2000.0,0,1
37,1,4000.0,1,0
33,0,9600.0,12,1
12,0,2000.0,18,1
52,1,2500.0,1,1
49,1,3000.0,35,1
8,0,1050.0,0,1
107,1,10000.0,3,1
21,0,360.0,2,1
62,1,2500.0,6,1
0,0,2000.0,0,1
4,0,4500.0,4,1
12,0,1500.0,0,1
3,0,2500.0,1,1
1,0,2500.0,0,1
0,0,600.0,0,1
3,0,3000.0,3,1
1,0,700.0,1,1
12,0,5000.0,15,1
8,0,10000.0,9,1
32,0,3500.0,22,1
3,0,7000.0,0,1
8,0,9000.0,3,1
51,1,1000.0,1,1
29,0,3000.0,6,1
14,0,5000.0,2,1
100,0,7500.0,57,1
22,0,875.0,2,0
0,0,10000.0,0,1
89,1,3500.0,1,1
0,0,500.0,0,1
85,1,3000.0,1,1
27,0,5250.0,3,1
104,1,7500.0,4,1
0,0,40000.0,0,1
8,0,5000.0,53,1
1,0,5000.0,0,1
65,1,1500.0,1,1
0,0,12000.0,0,1
2,0,5000.0,0,1
93,1,4000.0,17,1
1,0,10000.0,11,1
93,1,2500.0,1,1
63,0,5500.0,3,1
0,0,2500.0,0,1
0,0,4000.0,0,1
2,0,3000.0,0,1
55,1,3000.0,0,1
22,1,500.0,0,1
28,1,1200.0,0,1
230,1,3000.0,0,1
4,0,1100.0,0,1
0,0,7000.0,1,1
0,0,2000.0,2,1
69,1,2000.0,1,1
17,0,1000.0,1,1
8,0,6543.21,2,1
5,0,12500.0,1,1
11,0,3000.0,19,1
114,1,10000.0,17,1
26,0,2000.0,1,1
55,0,3500.0,10,1
0,0,1000.0,0,1
88,0,3000.0,2,1
9,0,1000.0,1,1
52,0,4500.0,0,1
2,0,2000.0,10,1
25,1,1000.0,3,1
9,0,1111.0,0,1
5,0,2000.0,1,1
10,0,20000.0,4,1
222,0,17000.0,5,1
4,0,1455.0,3,1
98,1,5000.0,2,1
8,0,1000.0,0,1
1,0,5000.0,0,1
88,1,6000.0,58,1
138,1,9000.0,12,1
22,1,750.0,15,1
12,0,2500.0,1,1
3,0,50000.0,0,1
0,0,2500.0,0,1
1,0,3500.0,1,1
9,0,8000.0,25,1
5,0,7500.0,0,1
41,1,1500.0,0,1
20,0,1500.0,7,1
0,0,4200.0,0,1
114,1,7000.0,65,1
59,0,7500.0,19,1
57,0,5000.0,21,1
14,0,2000.0,20,1
19,0,3500.0,4,1
114,0,6000.0,22,1
76,1,5000.0,2,1
8,0,10000.0,39,1
15,0,5000.0,0,1
27,1,500.0,0,1
7,0,15000.0,0,1
1,0,10340.0,20,1
9,0,2500.0,2,1
18,0,1000.0,18,1
78,1,7000.0,1,1
0,0,244.0,0,1
65,1,3000.0,32,1
0,0,8500.0,1,1
43,1,3000.0,0,1
90,1,7000.0,5,1
4,0,4500.0,0,1
1,0,7000.0,0,1
1,0,1000.0,0,1
73,1,1000.0,21,1
70,0,8000.0,0,1
0,0,35000.0,64,1
49,0,4000.0,23,1
1,0,1500.0,0,1
11,0,3000.0,0,1
26,1,795.0,5,1
3,0,2500.0,27,1
28,0,10000.0,3,1
18,0,4000.0,72,1
60,1,3500.0,6,1
78,0,10000.0,8,1
61,1,900.0,2,1
25,0,7600.0,12,1
166,1,2000.0,2,1
14,0,5400.0,2,1
1,0,15000.0,6,1
1,0,4500.0,7,1
1,0,200.0,1,1
32,1,2000.0,17,1
70,1,1500.0,35,1
0,0,1500.0,0,1
98,0,5000.0,7,1
8,0,1500.0,0,1
83,1,9036.0,3,1
36,0,5000.0,1,1
1,0,3000.0,8,1
92,1,5000.0,7,1
9,0,18036.0,3,1
43,1,600.0,3,1
0,0,5000.0,0,1
125,0,10000.0,1,1
13,0,2000.0,6,1
129,1,10000.0,7,1
87,0,12000.0,11,1
20,1,350.0,0,1
124,1,10000.0,12,1
52,0,2500.0,0,1
0,0,10000.0,0,1
14,1,1200.0,0,1
68,1,2000.0,5,1
43,1,1500.0,2,1
4,0,850.0,0,1
51,0,12000.0,45,1
70,1,5500.0,21,1
9,0,2000.0,1,1
15,1,1500.0,27,1
4,0,8600.0,3,1
32,0,30000.0,6,1
2,0,12500.0,14,1
0,0,4000.0,53,1
5,0,9300.0,0,1
1,0,1000.0,4,1
52,0,10000.0,4,1
2,0,4000.0,13,1
15,0,600.0,0,1
45,0,15000.0,41,1
114,1,3000.0,86,1
21,0,1200.0,13,1
62,1,3500.0,14,1
110,1,6000.0,7,1
19,1,1000.0,3,1
30,0,6000.0,1,1
9,0,7500.0,34,1
24,1,2500.0,1,1
1049,1,2000.0,0,1
13,0,2000.0,0,1
16,1,800.0,0,1
56,0,3500.0,0,1
8,0,5000.0,11,1
8,0,2000.0,0,1
62,0,3000.0,1,1
141,1,20000.0,5,1
5,1,120.0,0,1
9,0,3923.5,0,1
179,1,12500.0,8,1
25,1,1500.0,0,1
0,0,1500.0,0,1
19,0,12000.0,1,1
6,0,2000.0,1,1
6,0,1500.0,6,1
0,0,3000.0,0,1
7,0,4000.0,0,1
0,0,250.0,2,1
0,0,800.0,7,1
4,0,8572.5,21,1
52,0,3500.0,20,1
1,0,100000.0,1,1
37,0,1890.0,1,1
68,1,5000.0,1,1
0,0,9000.0,5,1
0,0,1500.0,0,1
56,1,2183.0,0,1
88,1,10000.0,11,1
46,0,1200.0,1,1
8,0,9800.0,3,1
0,0,3500.0,5,1
1,0,20000.0,3,1
346,1,3000.0,108,1
198,1,16500.0,3,1
229,1,8000.0,13,1
21,1,500.0,20,1
4,0,15300.0,0,1
