tx_price,beds,baths,sqft,year_built,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,tx_year
248000,2,1,1344,1880,1102,Single-Family,Siding (Alum/Vinyl),Other,,144,8,28,26,260,26,145,59,52.0,66.0,81.0,475.0,158.0,4.0,3.0,1994
336900,2,1,1346,1986,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,35,5,4,5,23,2,21,13,34.0,36.0,86.0,217.0,66.0,8.0,3.0,2007
225000,2,1,1350,1954,1245,Apartment / Condo / Townhouse,Brick,Roll Composition,,141,7,28,26,259,25,146,58,52.0,66.0,81.0,515.0,171.0,4.0,3.0,2000
585000,2,1,1360,1983,0,Apartment / Condo / Townhouse,Brick,,,187,13,41,34,102,12,75,73,29.0,29.0,83.0,446.0,155.0,8.0,3.0,2013
205000,2,1,1526,2004,2478,Single-Family,Siding (Alum/Vinyl),,1.0,4,1,0,0,1,0,5,5,29.0,88.0,73.0,242.0,68.0,8.0,1.0,2012
330000,2,2,832,1943,1136,Apartment / Condo / Townhouse,Brick,Roll Composition,1.0,61,9,9,12,65,7,41,42,37.0,41.0,53.0,372.0,123.0,4.0,3.0,2009
250000,2,2,864,1942,1633,Apartment / Condo / Townhouse,Brick,Roll Composition,1.0,82,8,20,19,64,5,36,43,35.0,47.0,32.0,375.0,124.0,4.0,3.0,2008
200000,2,2,877,2000,0,Apartment / Condo / Townhouse,Brick,,,201,11,40,28,131,10,73,85,36.0,25.0,91.0,378.0,131.0,9.0,3.0,2012
286499,2,2,886,1981,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,19,3,1,5,28,3,9,13,48.0,40.0,59.0,195.0,59.0,7.0,1.0,2005
237500,2,2,886,1982,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,19,3,1,5,28,3,9,13,48.0,40.0,59.0,198.0,60.0,7.0,1.0,2014
261000,2,2,896,1951,3598,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,17,5,1,4,30,2,21,7,41.0,62.0,41.0,307.0,93.0,4.0,3.0,2009
277000,2,2,899,2000,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,75,3,8,12,82,9,37,34,56.0,25.0,67.0,269.0,82.0,7.0,3.0,2009
425000,2,2,910,1950,6023,Single-Family,Brick veneer,Shake Shingle,1.0,60,10,4,7,61,5,42,30,39.0,86.0,81.0,468.0,162.0,9.0,3.0,2008
385000,2,2,915,2005,183387,Apartment / Condo / Townhouse,Brick,,,146,8,16,20,74,11,49,58,30.0,46.0,41.0,265.0,92.0,7.0,3.0,2006
275000,2,2,930,1983,1625,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,27,6,1,3,22,5,23,15,35.0,55.0,73.0,286.0,87.0,5.0,3.0,2008
275000,2,2,933,1990,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,80,7,7,7,42,6,41,15,33.0,62.0,51.0,184.0,56.0,8.0,3.0,2005
201953,2,2,940,1986,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,80,4,3,13,173,2,47,37,30.0,49.0,33.0,150.0,38.0,6.5,2.0,2016
307500,2,2,940,1988,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,32,3,0,7,86,3,26,10,35.0,69.0,80.0,155.0,47.0,9.0,3.0,2005
551400,2,2,949,2007,0,Apartment / Condo / Townhouse,Brick,,,180,14,37,34,104,13,72,68,36.0,25.0,75.0,445.0,154.0,8.0,3.0,2007
435000,2,2,950,2005,46609,Apartment / Condo / Townhouse,Concrete Block,,,193,10,37,27,133,10,74,86,29.0,15.0,82.0,371.0,128.0,9.0,3.0,2010
230000,2,2,951,1988,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,49,6,6,5,47,5,30,17,39.0,37.0,55.0,209.0,63.0,6.0,3.0,2012
367000,2,2,951,1994,0,Apartment / Condo / Townhouse,Brick,,,160,8,24,23,93,10,55,78,34.0,34.0,92.0,331.0,115.0,9.0,3.0,2003
509500,2,2,954,2000,0,Apartment / Condo / Townhouse,Brick,,,201,11,40,28,131,10,73,85,36.0,25.0,91.0,381.0,132.0,9.0,3.0,2004
275000,2,2,959,2002,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,98,7,7,10,95,4,37,33,33.0,71.0,84.0,229.0,69.0,9.0,3.0,2003
279537,2,2,969,1988,0,Single-Family,Brick,Composition Shingle,1.0,117,6,17,17,243,11,66,42,32.0,33.0,92.0,278.0,85.0,10.0,3.0,2002
499900,2,2,970,2000,33541,Apartment / Condo / Townhouse,Wood Siding,,,198,9,38,25,127,11,72,83,36.0,25.0,91.0,360.0,124.0,9.0,3.0,2005
315000,2,2,980,1990,1206,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,40,4,4,2,30,4,13,8,35.0,49.0,84.0,295.0,90.0,6.5,2.0,2013
299900,2,2,980,1991,1104,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,39,5,4,2,31,3,13,9,35.0,49.0,84.0,274.0,83.0,6.5,2.0,2012
320000,2,2,984,1947,3598,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,78,11,5,15,30,10,54,24,32.0,43.0,63.0,278.0,85.0,5.0,3.0,2014
279000,2,2,986,1971,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,20,2,1,2,15,6,14,13,33.0,57.0,41.0,180.0,54.0,7.0,3.0,2005
386500,2,2,992,1944,0,Apartment / Condo / Townhouse,Brick,,1.0,73,14,11,9,49,18,48,43,36.0,23.0,90.0,316.0,109.0,6.0,3.0,2011
270000,2,2,998,1989,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,40,3,1,7,129,3,29,10,35.0,69.0,80.0,204.0,62.0,9.0,3.0,2005
440000,2,2,1000,1940,0,Single-Family,Brick,,,42,7,6,4,47,16,29,31,39.0,41.0,83.0,347.0,120.0,6.0,3.0,2011
475000,2,2,1000,1989,0,Apartment / Condo / Townhouse,Brick,,,177,8,31,23,94,10,61,81,29.0,11.0,94.0,378.0,131.0,9.0,3.0,2004
278000,2,2,1002,2006,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,72,1,8,11,75,9,25,30,43.0,61.0,86.0,282.0,86.0,6.0,3.0,2008
443000,2,2,1005,1989,0,Apartment / Condo / Townhouse,Brick,,,175,8,31,23,94,10,60,80,29.0,11.0,94.0,378.0,131.0,9.0,3.0,2013
290000,2,2,1012,1995,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,12,2,1,3,15,3,12,10,39.0,33.0,74.0,245.0,74.0,5.0,3.0,2013
458900,2,2,1025,2005,0,Apartment / Condo / Townhouse,Stucco,Other,1.0,102,8,8,11,103,4,47,34,31.0,30.0,99.0,376.0,114.0,8.0,3.0,2005
615000,2,2,1027,2008,0,Apartment / Condo / Townhouse,Wood Siding,,,198,9,38,25,126,12,72,84,29.0,15.0,82.0,453.0,157.0,9.0,3.0,2015
225000,2,2,1038,1991,0,Apartment / Condo / Townhouse,Wood,Composition Shingle,1.0,82,5,8,8,45,6,50,13,30.0,46.0,36.0,184.0,56.0,7.0,3.0,2008
525000,2,2,1040,1920,1341,Single-Family,Siding (Alum/Vinyl),Roll Composition,,185,8,31,32,284,33,172,78,38.0,56.0,55.0,462.0,153.0,2.0,3.0,2005
315000,2,2,1040,1990,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,80,7,7,7,42,6,41,15,33.0,62.0,51.0,196.0,59.0,8.0,3.0,2006
490000,2,2,1041,2007,0,Single-Family,Brick,,,147,10,28,24,57,5,36,28,34.0,29.0,88.0,367.0,127.0,6.0,3.0,2013
243000,2,2,1044,1964,0,Apartment / Condo / Townhouse,Brick,,,99,23,17,15,90,7,51,30,34.0,56.0,25.0,172.0,59.0,4.0,3.0,2007
250000,2,2,1044,1986,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,18,2,1,6,19,1,7,4,39.0,72.0,62.0,204.0,62.0,8.0,3.0,2007
289500,2,2,1045,1996,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,25,3,2,0,18,4,13,19,33.0,35.0,83.0,253.0,77.0,5.0,3.0,2012
249950,2,2,1048,1992,0,Apartment / Condo / Townhouse,Brick,,,149,7,22,20,83,10,50,73,37.0,20.0,75.0,158.0,55.0,9.0,3.0,1996
250000,2,2,1050,1996,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,23,3,1,0,13,4,14,17,33.0,35.0,83.0,245.0,74.0,5.0,3.0,2014
345000,2,2,1053,1993,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,12,2,1,3,14,3,10,10,39.0,33.0,74.0,245.0,74.0,5.0,3.0,2005
351500,2,2,1056,2003,0,Apartment / Condo / Townhouse,Wood Siding,,,49,4,9,2,21,20,29,42,30.0,34.0,70.0,284.0,98.0,6.0,3.0,2010
478089,2,2,1069,1987,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1.0,31,5,4,4,33,0,37,11,35.0,50.0,82.0,303.0,92.0,8.0,3.0,2005
349181,2,2,1070,1988,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,49,3,2,9,149,4,36,11,33.0,36.0,56.0,204.0,62.0,9.0,3.0,2005
300000,2,2,1074,1987,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1.0,31,5,4,4,33,0,37,11,35.0,50.0,82.0,301.0,92.0,8.0,3.0,2008
218000,2,2,1075,1986,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,3,0,1,1,41.0,69.0,77.0,191.0,58.0,9.0,3.0,2013
416900,2,2,1075,2005,0,Apartment / Condo / Townhouse,Brick,Other,1.0,99,8,8,11,103,4,47,34,31.0,30.0,99.0,373.0,113.0,8.0,3.0,2006
335000,2,2,1077,1980,0,Apartment / Condo / Townhouse,Concrete,Built-up,1.0,128,6,15,21,255,11,75,47,43.0,64.0,72.0,277.0,84.0,10.0,3.0,2007
225000,2,2,1080,1985,1951,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Asphalt,1.0,67,6,3,8,31,3,35,18,31.0,74.0,59.0,241.0,73.0,8.0,3.0,2011
316500,2,2,1082,1993,0,Apartment / Condo / Townhouse,Stucco,Composition Shingle,1.0,117,11,10,15,103,13,58,44,52.0,42.0,63.0,282.0,86.0,7.0,3.0,2010
535150,2,2,1084,2007,0,Apartment / Condo / Townhouse,Wood Siding,,,189,15,39,27,104,11,75,76,28.0,63.0,67.0,432.0,149.0,8.0,3.0,2007
405000,2,2,1086,2003,0,Apartment / Condo / Townhouse,Wood Siding,,,48,3,9,2,21,20,30,42,30.0,34.0,70.0,298.0,103.0,6.0,3.0,2014
620000,2,2,1088,2006,0,Apartment / Condo / Townhouse,Wood Siding,,,197,15,40,33,107,12,76,69,30.0,26.0,88.0,525.0,182.0,8.0,3.0,2007
545000,2,2,1095,1986,0,Apartment / Condo / Townhouse,Brick,,,173,12,31,35,124,13,48,68,44.0,44.0,86.0,432.0,150.0,8.0,3.0,2006
342500,2,2,1098,1988,1314,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,90,8,6,9,48,5,47,16,33.0,57.0,74.0,263.0,80.0,8.0,3.0,2006
209000,2,2,1100,1995,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,44,15,1,4,51,3,20,5,37.0,62.0,55.0,188.0,57.0,4.0,3.0,2012
243000,2,2,1100,1997,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,44,16,1,4,56,3,21,6,37.0,62.0,55.0,204.0,62.0,4.0,3.0,2007
254000,2,2,1102,1986,1307,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,63,5,5,6,36,4,40,15,30.0,50.0,45.0,245.0,74.0,6.0,3.0,2012
240000,2,2,1104,2003,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,70,9,4,6,162,4,42,23,34.0,48.0,62.0,239.0,73.0,9.0,3.0,2009
265000,2,2,1107,1990,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,50,5,2,5,21,0,18,12,31.0,62.0,32.0,258.0,78.0,8.0,3.0,2012
240000,2,2,1108,1985,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,62,15,4,5,83,3,15,11,43.0,73.0,41.0,327.0,99.0,3.0,3.0,2002
250000,2,2,1112,1974,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,67,3,11,13,113,3,28,15,41.0,22.0,75.0,228.0,69.0,8.0,3.0,2010
534625,2,2,1112,2006,0,Apartment / Condo / Townhouse,Wood Siding,,1.0,193,14,42,28,114,11,93,89,33.0,40.0,96.0,666.0,231.0,5.0,3.0,2006
313500,2,2,1120,1997,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,44,16,1,4,56,3,21,6,37.0,62.0,55.0,204.0,62.0,4.0,3.0,2006
469900,2,2,1123,2007,0,Single-Family,Brick,,,147,10,28,24,57,5,36,28,34.0,29.0,88.0,352.0,122.0,6.0,3.0,2015
610000,2,2,1128,2006,0,Apartment / Condo / Townhouse,Wood Siding,,,198,9,38,26,127,11,72,83,36.0,25.0,91.0,457.0,158.0,9.0,3.0,2013
285000,2,2,1130,1990,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,49,6,6,4,44,4,18,14,36.0,39.0,84.0,254.0,77.0,6.5,2.0,2014
296000,2,2,1130,1992,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,53,7,6,5,49,6,31,17,44.0,71.0,63.0,258.0,78.0,6.0,3.0,2013
293815,2,2,1130,1993,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,51,6,6,5,47,5,32,17,44.0,71.0,63.0,245.0,75.0,6.0,3.0,2010
290000,2,2,1132,1978,0,Apartment / Condo / Townhouse,Concrete,Gravel/Rock,1.0,167,7,23,29,340,12,113,51,43.0,64.0,72.0,335.0,102.0,10.0,3.0,2015
278000,2,2,1134,1983,1511,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,19,3,1,5,13,3,11,13,43.0,22.0,67.0,274.0,83.0,7.0,3.0,2010
380000,2,2,1135,2006,0,Apartment / Condo / Townhouse,Wood Siding,,,70,9,7,2,27,19,33,42,33.0,29.0,81.0,266.0,92.0,4.5,4.0,2011
367500,2,2,1135,2006,0,Single-Family,Wood Siding,,,73,8,8,3,26,19,32,42,33.0,29.0,81.0,288.0,100.0,4.5,4.0,2012
325000,2,2,1139,1985,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,104,8,8,12,72,4,31,24,33.0,48.0,85.0,327.0,99.0,4.0,3.0,2008
280000,2,2,1141,1975,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1.0,58,5,4,7,79,5,85,25,47.0,41.0,78.0,327.0,99.0,9.0,3.0,2003
289900,2,2,1145,2005,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,58,3,4,11,166,6,36,9,32.0,69.0,70.0,245.0,74.0,7.0,3.0,2006
290000,2,2,1148,1998,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,82,8,5,8,89,4,26,32,33.0,71.0,84.0,265.0,81.0,9.0,3.0,2003
306755,2,2,1149,1997,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,64,3,10,15,164,3,39,13,36.0,47.0,83.0,319.0,97.0,8.0,3.0,2003
295000,2,2,1150,1974,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,87,5,11,18,215,5,42,20,41.0,22.0,75.0,241.0,73.0,8.0,3.0,2004
338000,2,2,1150,2005,0,Apartment / Condo / Townhouse,Brick,,,65,8,6,7,51,6,33,35,33.0,16.0,72.0,230.0,79.0,4.0,3.0,2008
305000,2,2,1152,1995,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,35,3,3,1,20,4,11,19,33.0,35.0,83.0,268.0,81.0,5.0,3.0,2013
342900,2,2,1152,2005,0,Apartment / Condo / Townhouse,Brick,,,65,8,6,7,51,6,33,35,33.0,16.0,72.0,234.0,81.0,4.0,3.0,2006
410000,2,2,1153,1994,0,Apartment / Condo / Townhouse,Brick,,,160,8,24,23,93,10,55,78,34.0,34.0,92.0,352.0,122.0,9.0,3.0,2006
377400,2,2,1155,2012,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),,1.0,49,6,4,5,33,1,17,25,27.0,38.0,35.0,307.0,93.0,5.0,3.0,2013
394000,2,2,1158,2007,0,Apartment / Condo / Townhouse,Block,Roll Composition,1.0,71,13,5,13,31,12,48,28,32.0,43.0,63.0,375.0,114.0,5.0,3.0,2013
370000,2,2,1161,2005,0,Apartment / Condo / Townhouse,Brick,Roll Composition,1.0,76,3,8,12,79,9,36,34,56.0,25.0,67.0,368.0,112.0,7.0,3.0,2012
326979,2,2,1163,2005,0,Apartment / Condo / Townhouse,Brick,,,65,8,6,7,51,6,33,35,33.0,16.0,72.0,223.0,77.0,4.0,3.0,2011
285000,2,2,1166,1965,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,105,15,6,13,87,2,26,14,39.0,73.0,69.0,200.0,61.0,3.0,3.0,2005
245000,2,2,1170,1984,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1.0,98,18,18,18,93,8,49,20,52.0,33.0,53.0,213.0,64.0,3.0,3.0,2009
315000,2,2,1170,1997,0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,39,6,3,3,37,6,27,15,40.0,51.0,72.0,237.0,72.0,6.0,3.0,2004
255000,2,2,1170,1998,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,40,6,3,3,37,5,26,15,40.0,51.0,72.0,249.0,76.0,6.0,3.0,2010
221500,2,2,1178,1986,0,Apartment / Condo / Townhouse,Brick,,,174,8,31,30,269,28,164,71,34.0,44.0,42.0,481.0,159.0,4.0,3.0,2000
275250,2,2,1181,2003,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,67,8,3,7,121,6,42,22,34.0,58.0,76.0,270.0,82.0,7.0,3.0,2003
335000,2,2,1184,1989,1167,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,86,8,6,8,47,5,43,16,33.0,57.0,74.0,233.0,71.0,8.0,3.0,2006
535000,2,2,1184,2006,0,Apartment / Condo / Townhouse,Wood Siding,,,198,9,38,26,127,11,72,83,36.0,25.0,91.0,453.0,157.0,9.0,3.0,2012
209480,2,2,1188,2001,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,24,6,4,7,29,1,19,11,31.0,57.0,95.0,302.0,92.0,8.0,3.0,2001
230000,2,2,1193,2007,0,Apartment / Condo / Townhouse,,Composition Shingle,,0,0,0,0,0,0,2,3,34.0,67.0,61.0,252.0,64.0,8.5,2.0,2015
245000,2,2,1195,1982,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1.0,62,10,5,7,24,5,50,12,56.0,24.0,66.0,254.0,77.0,5.0,3.0,2012
254900,2,2,1195,2001,0,Apartment / Condo / Townhouse,,Composition Shingle,1.0,19,2,0,1,4,1,15,14,33.0,53.0,74.0,290.0,74.0,8.5,2.0,2004
400000,2,2,1200,1938,5000,Single-Family,Brick veneer,Slate,1.0,93,10,13,6,39,7,37,31,41.0,57.0,50.0,453.0,157.0,7.0,3.0,2010
550000,2,2,1200,1940,2744,Single-Family,Brick,Asphalt,1.0,141,6,26,26,244,25,139,50,38.0,29.0,90.0,503.0,167.0,4.0,3.0,2013
399500,2,2,1200,1954,0,Apartment / Condo / Townhouse,Brick,,1.0,38,8,5,4,51,10,30,28,31.0,58.0,93.0,322.0,107.0,4.0,3.0,2012
242000,2,2,1200,1985,1420,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,65,15,2,6,51,1,51,25,40.0,68.0,63.0,258.0,78.0,5.0,3.0,2010
236511,2,2,1200,2001,0,Apartment / Condo / Townhouse,,Composition Shingle,1.0,19,2,0,1,5,2,15,16,33.0,53.0,74.0,276.0,71.0,8.5,2.0,2004
385000,2,2,1201,2008,96703,Apartment / Condo / Townhouse,Wood Siding,Composition Shingle,,75,11,10,8,91,5,53,40,45.0,60.0,71.0,407.0,118.0,9.0,3.0,2011
229500,2,2,1202,1965,0,Apartment / Condo / Townhouse,Brick,,,119,10,26,25,183,13,70,36,57.0,13.0,83.0,288.0,99.0,6.0,3.0,2002
387000,2,2,1204,1995,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,41,5,3,4,46,2,31,16,40.0,64.0,77.0,379.0,115.0,10.0,3.0,2012
295000,2,2,1205,1987,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,44,5,4,7,46,3,32,13,31.0,61.0,38.0,218.0,66.0,4.0,3.0,2005
460000,2,2,1205,2005,9686,Apartment / Condo / Townhouse,Concrete Block,,,146,7,22,20,79,10,49,73,27.0,21.0,94.0,356.0,123.0,9.0,3.0,2010
450000,2,2,1206,1985,0,Apartment / Condo / Townhouse,Brick,,,182,10,31,25,103,10,63,83,33.0,21.0,99.0,388.0,134.0,9.0,3.0,2006
346631,2,2,1215,2003,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,114,9,10,16,101,10,60,41,32.0,32.0,88.0,409.0,125.0,7.0,3.0,2005
380000,2,2,1217,2005,0,Apartment / Condo / Townhouse,Brick,Other,1.0,96,6,11,15,98,14,48,40,52.0,42.0,63.0,441.0,134.0,7.0,3.0,2011
279000,2,2,1218,2001,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,24,6,4,7,29,1,19,11,31.0,57.0,95.0,327.0,99.0,8.0,3.0,2003
250000,2,2,1220,1994,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,16,1,1,3,5,0,12,4,37.0,47.0,58.0,192.0,58.0,7.0,2.0,2004
203255,2,2,1224,1999,1192,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,15,2,0,1,49,0,5,15,37.0,61.0,56.0,368.0,112.0,5.0,3.0,1999
295990,2,2,1230,1997,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,35,2,6,5,36,0,11,6,36.0,61.0,64.0,254.0,77.0,7.0,3.0,2004
526275,2,2,1242,2006,0,Apartment / Condo / Townhouse,Wood Siding,,,198,9,38,26,127,11,72,83,36.0,25.0,91.0,445.0,154.0,9.0,3.0,2008
295000,2,2,1242,2007,0,Single-Family,Block,Roll Composition,1.0,71,13,5,13,31,12,48,28,32.0,43.0,63.0,348.0,106.0,5.0,3.0,2011
230000,2,2,1244,1998,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,44,15,1,4,56,3,21,6,37.0,62.0,55.0,201.0,61.0,4.0,3.0,2011
617000,2,2,1248,2008,0,Apartment / Condo / Townhouse,Wood Siding,,,198,9,38,25,126,12,72,84,29.0,15.0,82.0,540.0,187.0,9.0,3.0,2010
485000,2,2,1252,2006,0,Apartment / Condo / Townhouse,Wood Siding,Other,,54,8,6,3,48,16,37,44,33.0,35.0,72.0,439.0,152.0,6.0,3.0,2007
295000,2,2,1253,1992,0,Apartment / Condo / Townhouse,,,,33,3,6,4,53,2,32,8,32.0,52.0,48.0,193.0,54.0,4.0,3.0,2005
345000,2,2,1254,1998,0,Apartment / Condo / Townhouse,Brick,Shake Shingle,1.0,79,9,4,9,184,6,49,25,33.0,66.0,83.0,245.0,74.0,7.0,3.0,2006
257000,2,2,1256,1988,0,Apartment / Condo / Townhouse,Wood,Composition Shingle,1.0,20,2,1,3,17,5,15,13,45.0,65.0,76.0,270.0,82.0,5.0,3.0,2011
299000,2,2,1263,1997,0,Apartment / Condo / Townhouse,Other,Gravel/Rock,1.0,99,17,18,18,93,8,46,19,44.0,26.0,70.0,262.0,80.0,3.0,3.0,2012
320000,2,2,1270,1996,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,30,3,3,1,17,4,13,19,33.0,35.0,83.0,269.0,82.0,5.0,3.0,2010
319990,2,2,1288,1991,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,50,1,4,7,163,4,33,12,40.0,40.0,74.0,299.0,91.0,7.0,3.0,2011
278000,2,2,1293,1984,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1.0,98,18,18,18,93,8,49,20,52.0,33.0,53.0,262.0,79.0,3.0,3.0,2004
381000,2,2,1294,1995,0,Apartment / Condo / Townhouse,Combination,,,82,5,8,10,48,7,78,29,45.0,46.0,69.0,236.0,82.0,7.0,3.0,2005
442000,2,2,1305,1987,0,Apartment / Condo / Townhouse,Brick,,,173,12,31,35,124,13,48,68,44.0,44.0,86.0,409.0,142.0,8.0,3.0,2011
653000,2,2,1305,2005,0,Apartment / Condo / Townhouse,Brick,,,202,14,43,30,114,11,93,89,33.0,40.0,96.0,540.0,187.0,5.0,3.0,2012
550000,2,2,1309,1980,759,Single-Family,Brick,Asphalt,,149,4,30,23,261,21,114,63,50.0,34.0,93.0,479.0,159.0,2.0,3.0,2004
225000,2,2,1316,1973,0,Apartment / Condo / Townhouse,Brick,,1.0,79,17,15,15,69,6,45,27,45.0,47.0,54.0,261.0,79.0,3.0,3.0,2012
525000,2,2,1320,1974,0,Apartment / Condo / Townhouse,Brick,,,204,11,40,28,134,10,74,79,36.0,25.0,91.0,414.0,143.0,9.0,3.0,2006
289000,2,2,1343,1982,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1.0,95,18,19,18,92,6,49,21,52.0,33.0,53.0,270.0,82.0,3.0,3.0,2014
371000,2,2,1346,2004,0,Apartment / Condo / Townhouse,Brick,Other,1.0,101,9,7,18,100,5,37,31,32.0,34.0,50.0,368.0,112.0,4.0,3.0,2009
250000,2,2,1348,2004,0,Apartment / Condo / Townhouse,,,,2,0,0,2,1,0,0,5,41.0,70.0,65.0,245.0,69.0,3.0,3.0,2012
330000,2,2,1350,1993,2326,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,39,4,2,5,18,2,23,12,36.0,66.0,73.0,274.0,83.0,8.0,3.0,2013
318500,2,2,1356,1999,0,Apartment / Condo / Townhouse,,Composition Shingle,1.0,12,2,0,0,5,2,8,7,34.0,88.0,36.0,242.0,68.0,8.0,2.0,2006
267000,2,2,1360,1967,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,4,1,2,0,11,1,8,1,44.0,77.0,56.0,237.0,72.0,9.0,3.0,2010
250000,2,2,1360,1983,1500,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,13,6,0,3,22,0,3,6,42.0,66.0,56.0,268.0,82.0,3.0,3.0,2011
578324,2,2,1376,2006,0,Apartment / Condo / Townhouse,Wood Siding,,,54,8,6,3,48,16,37,44,33.0,35.0,72.0,460.0,159.0,6.0,3.0,2006
385000,2,2,1383,1944,0,Apartment / Condo / Townhouse,Brick,,1.0,65,12,12,8,39,18,44,45,33.0,35.0,87.0,311.0,108.0,6.0,3.0,2012
210835,2,2,1388,1994,0,Apartment / Condo / Townhouse,Brick,,,56,7,9,6,67,6,40,41,36.0,36.0,90.0,347.0,120.0,9.0,3.0,1995
